,Central Bank Balance Sheet Size,GRDI,Bloomberg Commodity Index,Gold,Bitcoin,Bloomberg Dollar Index,Citi Dollar Positioning,Bitcoin - Story Count,Inflation - Story Count,VIX Index,MOVE Index,CVIX Index,US 2 Year,US 2s10s,Sector Rotation ,Citi Inflation Surprise,Citi EM Inflation Surprise,GBI Weighted CPI,Conference Board Inflation Expectations ,US BUDGET BALANCE,US CPI,bitcoin: (Worldwide),inflation: (Worldwide)
2014-03-18,21298.3965,124.963,134.7497,1355.78,617.86,1012.28,38.68,,,15.42,59.2076,7.39,0.3466,232.157,0.9355,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-17,21288.0957,123.213,134.1247,1367.07,613.0,1012.2,45.02,,,16.39,61.8348,7.35,0.3586,232.944,0.9342,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-14,21295.9355,120.868,134.8972,1382.92,635.5,1013.0,44.57,,,16.74,62.8359,7.63,0.3424,230.796,0.9329,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-13,21280.5566,123.422,134.5822,1370.28,637.27,1014.86,45.87,,,14.28,57.4802,7.38,0.338,230.259,0.9331,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-12,21266.9824,125.917,135.0323,1366.84,639.03,1016.52,45.9,,,15.37,55.0744,7.14,0.3618,236.325,0.9376,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-11,21242.127,126.002,135.1758,1349.01,638.8,1018.71,48.38,,,14.22,55.5136,7.18,0.3697,239.431,0.94,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-10,21240.1602,126.754,135.3744,1339.71,628.25,1017.75,50.69,,,14.76,55.6788,7.27,0.3655,240.753,0.9448,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-07,21235.2402,126.465,136.1425,1339.97,626.74,1016.32,47.84,,,13.51,58.1573,7.28,0.3693,241.459,0.9482,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-06,21229.9863,125.933,136.7646,1350.81,660.9,1014.56,49.11,,,13.82,60.9756,7.27,0.3411,239.22,0.9474,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-05,21219.627,125.877,135.6503,1336.86,667.0,1018.76,50.4,,,14.13,60.8082,7.51,0.333,236.784,0.9395,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-04,21212.0879,,135.9772,1334.47,672.1,1020.13,52.02,,,14.53,63.1562,7.58,0.3329,236.079,0.9376,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-03-03,21227.9668,123.92,135.3445,1350.61,669.76,1018.98,42.16,,,16.47,57.754,7.67,0.3012,229.598,0.9384,-22.31,-11.82,3.9947,5.22,-3.56,1.5,6,54
2014-02-28,21234.4316,126.61,133.9783,1326.39,566.91,1016.74,46.35,,,14.22,57.6628,7.52,0.3169,232.668,0.9385,-22.31,-11.82,3.9947,5.22,-3.56,1.5,9,51
2014-02-27,21194.3027,126.22,133.3316,1331.29,578.79,1020.22,44.97,,,14.56,58.1373,7.5,0.3206,231.421,0.9387,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-26,21183.5781,126.26,133.4814,1330.64,580.76,1022.4,45.23,,,13.83,57.7949,7.44,0.3245,233.71,0.9375,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-25,21188.6895,127.05,133.9642,1340.5,609.96,1019.21,47.23,,,14.17,56.796,7.25,0.314,238.334,0.9353,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-24,21180.3633,126.4,133.8928,1336.97,451.58,1019.58,47.69,,,14.83,57.3609,7.4,0.3181,241.605,0.9358,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-21,21182.7676,125.95,133.6884,1324.25,563.31,1020.97,47.73,,,14.74,58.3839,7.56,0.3142,241.374,0.9339,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-20,21187.1914,125.67,133.3539,1322.97,571.37,1020.59,47.67,,,15.28,58.7042,7.47,0.3185,242.838,0.9348,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-19,21158.5938,125.5,133.711,1311.6,612.22,1020.16,48.14,,,14.85,57.2794,7.44,0.3145,242.064,0.9359,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-18,21133.416,126.95,132.8354,1322.02,626.32,1017.34,48.55,,,13.95,55.9861,7.38,0.2985,240.436,0.9363,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-17,21131.9473,126.84,,1331.5,642.5,1017.48,,,,,57.2949,7.53,,,,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-14,21131.6016,126.7,130.6566,1318.66,652.18,1017.47,52.03,,,14.21,57.2949,7.69,0.3107,242.811,0.9384,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-13,21124.1641,126.11,130.0861,1302.92,581.64,1020.17,51.03,,,15.24,58.0866,7.61,0.311,241.61,0.9372,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-12,21096.8066,125.63,129.3286,1291.15,657.38,1023.97,51.29,,,14.31,61.0023,7.62,0.339,241.772,0.9386,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-11,21094.2383,124.72,128.8483,1291.36,669.32,1023.78,51.31,,,15.29,61.4936,7.55,0.3311,238.984,0.936,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-10,21104.2832,124.03,127.909,1274.78,713.06,1024.27,52.53,,,15.63,62.2608,7.57,0.3073,235.612,0.9362,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-07,21071.2109,123.6,128.4797,1267.27,727.52,1023.83,51.49,,,16.15,64.7498,7.6,0.3034,237.552,0.9437,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-06,21094.2852,121.09,128.0807,1258.19,687.72,1025.75,50.29,,,19.09,67.1836,7.92,0.3196,237.679,0.9437,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-05,21096.4395,118.54,128.0728,1257.92,786.06,1026.45,50.7,,,19.59,67.2613,8.13,0.3117,235.183,0.9378,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-04,21081.9102,118.92,128.3395,1254.65,804.61,1027.93,47.42,,,19.99,66.7971,8.19,0.3118,231.363,0.9369,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-02-03,21098.1719,117.32,126.402,1257.65,806.83,1029.87,47.0,,,18.57,65.7989,8.4,0.2942,227.512,0.9346,-28.09,-10.73,3.9819,5.22,-3.56,1.5,9,51
2014-01-31,21065.6406,120.29,126.1206,1244.55,806.69,1031.57,55.66,,,18.71,64.725,8.42,0.3277,231.229,0.9395,-28.09,-10.73,3.9819,5.22,-3.56,1.5,8,51
2014-01-30,20996.3672,121.37,126.3308,1243.78,799.33,1030.8,54.86,,,16.37,64.8556,8.08,0.3436,234.739,0.9423,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-29,21029.5645,121.41,127.5899,1267.34,787.1,1027.05,56.27,,,17.95,64.5494,7.95,0.3515,232.136,0.9448,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-28,21013.2285,123.06,126.3838,1256.82,793.26,1026.4,56.08,,,17.27,64.5183,7.7,0.3399,240.484,0.9427,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-27,21021.9844,121.69,125.5139,1257.11,762.81,1026.38,56.02,,,17.29,64.2053,7.79,0.3398,240.406,0.9464,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-24,21028.2422,121.17,127.0015,1270.06,793.49,1026.51,54.75,,,14.95,63.5076,8.06,0.3355,237.54,0.9463,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-23,20980.4746,125.87,125.9735,1264.13,773.1,1026.29,55.98,,,13.67,62.2177,7.8,0.3596,241.358,0.952,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-22,20921.4609,128.33,125.7739,1237.15,817.04,1031.44,56.62,,,12.57,60.5215,7.57,0.4,246.057,0.9537,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-21,20902.6914,128.28,124.951,1241.41,822.86,1030.16,54.87,,,12.63,59.5467,7.49,0.3755,244.912,0.9529,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-20,20903.1992,128.25,,1254.35,820.84,1029.15,,,,,60.2776,7.48,,,,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-17,20936.0605,128.2,125.1627,1254.05,808.55,1031.01,54.86,,,12.34,60.2776,7.71,0.3712,244.413,0.9558,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-16,20834.7344,128.17,125.1452,1242.39,813.8,1028.4,51.11,,,12.32,60.7997,7.55,0.3826,245.478,0.9566,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-15,20826.9961,128.65,124.908,1241.88,845.1,1028.39,50.54,,,12.15,60.8149,8.31,0.3905,249.674,0.9601,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-14,20807.2285,128.63,124.7998,1245.19,833.54,1023.85,48.32,,,12.89,61.6336,7.49,0.3782,248.863,0.9542,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-13,20831.4746,127.98,124.5161,1253.31,829.94,1019.82,45.18,,,12.18,58.9156,7.41,0.356,246.571,0.9513,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-10,20806.0742,128.53,123.6354,1248.5,858.86,1022.4,48.82,,,12.6,61.1819,7.58,0.3699,248.404,0.9581,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-09,20813.6191,125.26,122.3268,1227.97,813.46,1026.83,39.48,,,12.83,73.7426,7.67,0.4292,253.204,0.9605,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-08,20805.5117,125.21,123.6805,1225.99,839.0,1027.41,35.11,,,13.04,75.284,7.91,0.425,256.044,0.9685,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-07,20815.3945,125.38,124.8693,1232.08,797.71,1025.12,38.84,,,12.38,73.7774,7.76,0.3909,254.423,0.9711,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-06,20826.1719,125.14,125.055,1238.06,914.51,1022.5,31.62,,,13.41,69.8862,7.83,0.3927,256.097,0.9739,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-03,20803.9277,124.08,124.9074,1236.97,801.89,1024.86,27.79,,,14.06,72.7462,8.53,0.3965,259.438,0.9735,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-02,20827.1836,123.72,125.4024,1224.6,785.17,1023.41,28.45,,,14.32,73.3983,8.51,0.3801,260.504,0.9746,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2014-01-01,20839.0391,124.8,,1205.9,747.81,1019.95,,,,,73.546,,,,,-28.99,-7.51,3.9389,5.22,-3.56,1.5,8,51
2013-12-31,20842.1895,124.83,125.7515,1201.64,746.89,1019.41,21.53,,,13.43,73.546,8.36,0.3799,264.434,0.9752,-28.99,-7.51,3.9389,5.22,-3.56,1.5,12,47
2013-12-30,20851.707,125.83,127.1369,1196.56,720.94,1018.91,18.9,,,12.87,69.0673,8.36,0.3795,258.684,0.9701,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-27,20839.4199,127.191,127.6106,1213.27,721.44,1021.85,11.98,,,12.21,65.8279,8.38,0.3874,260.868,0.9738,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-26,20834.0645,127.061,127.4828,1210.64,706.42,1022.21,12.29,,,12.48,66.7598,8.21,0.407,257.954,0.974,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-25,20840.5605,126.842,,1204.62,710.42,1021.76,,,,,67.7712,8.19,,,,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-24,20818.4883,126.847,127.4848,1204.35,648.27,1021.71,12.39,,,12.85,67.7712,8.09,0.3952,257.828,0.9727,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-23,20825.0293,126.603,127.3361,1198.86,651.01,1020.35,10.9,,,13.37,66.1591,8.09,0.3834,254.0,0.9687,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-20,20819.9746,125.433,127.5852,1203.23,599.47,1021.34,10.02,,,13.61,67.3065,8.17,0.3756,250.913,0.964,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-19,20820.3223,125.26,126.7319,1188.68,707.82,1023.08,5.13,,,13.59,67.7439,7.96,0.3638,256.134,0.9646,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-18,20824.9746,126.04,126.0287,1218.53,564.48,1020.7,-3.71,,,15.95,64.9565,8.03,0.3324,255.682,0.9617,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-17,20863.8105,122.94,126.0405,1230.89,533.71,1016.12,-4.51,,,16.04,68.4634,8.06,0.3184,251.299,0.966,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-16,20854.7773,122.57,126.3384,1241.32,729.36,1015.7,-4.9,,,15.64,69.918,8.26,0.3303,254.404,0.9642,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-13,20846.4258,122.06,126.1128,1238.69,869.9,1016.79,-16.57,,,15.17,72.6109,8.45,0.3242,253.64,0.9584,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-12,20840.3086,122.3,126.3287,1225.49,893.4,1017.49,-18.09,,,15.44,72.7988,8.35,0.3219,255.148,0.9576,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-11,20868.207,122.9,127.0614,1252.31,863.0,1013.57,-18.96,,,13.98,71.7821,8.1,0.3058,254.373,0.9511,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-10,20792.0059,124.08,126.5226,1262.19,942.73,1012.58,-18.1,,,14.14,70.5118,8.01,0.2978,249.89,0.9548,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-09,20772.3906,125.15,125.9848,1240.35,926.0,1015.06,-18.14,,,13.97,67.754,8.08,0.2977,253.72,0.9503,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-06,20772.4551,124.58,125.3806,1229.1,552.16,1016.87,-23.65,,,13.97,69.2368,8.16,0.3016,254.971,0.9492,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-05,20778.1348,121.91,125.2247,1225.22,990.0,1017.37,-22.89,,,14.82,76.0999,8.25,0.3014,256.633,0.9531,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-04,20748.9219,121.91,125.0502,1243.79,1130.0,1020.94,-29.76,,,15.03,75.7952,8.44,0.2895,254.082,0.9509,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-03,20737.8223,122.89,124.2091,1223.42,1056.5,1020.75,-28.94,,,14.74,72.0794,8.17,0.2855,249.304,0.949,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-12-02,20718.1523,123.21,123.8908,1219.83,1023.99,1024.07,-27.46,,,13.91,73.1473,8.12,0.2854,250.578,0.9503,-27.7,-9.65,3.9196,5.31,-4.12,1.2,12,47
2013-11-30,20740.0039,,,,,,,,,,,,,,,-27.7,-9.65,3.9196,5.31,-4.12,1.2,10,50
2013-11-29,20703.6426,124.64,124.2192,1253.35,1137.0,1020.78,-27.99,,,13.06,67.965,8.03,0.2814,246.108,0.9514,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-28,20698.0645,,,1244.65,1055.58,1019.53,,,,,67.7774,8.1,,,,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-27,20695.4551,125.48,123.5528,1237.9,983.43,1021.55,-30.77,,,12.81,67.7774,8.03,0.2854,244.799,0.951,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-26,20693.3359,126.36,123.8313,1242.85,926.3,1018.83,-28.61,,,12.84,65.2655,7.89,0.2893,241.441,0.9493,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-25,20672.375,126.59,123.894,1251.38,834.0,1020.95,-25.45,,,12.55,65.0567,7.91,0.2785,244.581,0.9443,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-22,20690.3398,126.95,123.8111,1243.8,843.95,1018.56,-27.37,,,12.69,66.8119,7.85,0.2784,246.026,0.9478,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-21,20677.6953,126.27,123.2898,1242.91,714.96,1020.97,-23.08,,,13.09,68.3506,7.75,0.2702,250.999,0.951,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-20,20692.418,126.46,122.4267,1244.33,626.77,1019.07,-23.53,,,13.56,66.4537,7.65,0.2742,252.044,0.9461,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-19,20686.6328,127.2,122.0029,1275.72,516.92,1015.0,-23.41,,,13.03,62.2957,7.43,0.2863,241.655,0.9481,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-18,20682.5371,128.03,122.4156,1275.44,691.61,1015.35,-21.99,,,12.41,58.314,7.44,0.2782,238.355,0.9486,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-15,20675.8926,127.79,123.2125,1290.18,430.62,1016.88,-23.99,,,12.12,62.1778,7.67,0.2902,240.91,0.9495,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-14,20682.7754,126.9,123.2266,1287.18,,1018.82,-23.2,,,12.8,61.9477,7.68,0.29,239.592,0.9493,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-13,20705.4355,125.87,122.8297,1281.75,409.23,1018.48,-22.38,,,13.35,65.8254,7.87,0.298,239.758,0.9524,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-12,20629.293,124.83,123.1134,1268.05,369.84,1022.05,-23.41,,,12.8,69.6409,8.01,0.3259,244.298,0.9505,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-11,20633.1816,125.23,123.5324,1282.81,350.02,1020.88,,,,12.85,69.9217,7.98,,,0.9517,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-10,20626.3984,,,,,,,,,,,,,,,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-08,20604.6602,124.75,123.2578,1288.5,325.65,1021.66,-21.82,,,13.76,69.9217,8.06,0.3098,243.386,0.9516,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-07,20617.7773,124.25,122.6904,1307.63,313.08,1017.12,-17.05,,,12.99,66.5181,7.91,0.2817,231.427,0.9467,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-06,20626.8379,125.49,122.9962,1317.89,291.71,1013.48,-13.79,,,13.01,67.0706,7.94,0.2896,234.855,0.9501,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-05,20613.1328,124.61,122.7904,1311.68,256.21,1015.99,-14.4,,,13.22,68.5614,8.03,0.3014,236.43,0.9503,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-04,20620.1719,125.7,123.1991,1314.64,236.56,1013.17,-5.44,,,13.35,64.2148,7.99,0.3013,229.826,0.953,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-11-01,20612.373,124.33,123.8667,1316.18,208.18,1015.69,8.89,,,13.46,69.5623,8.15,0.3091,230.872,0.9486,-23.48,-9.01,3.9073,5.31,-4.12,1.2,10,50
2013-10-31,20608.1016,125.57,125.2281,1323.06,206.34,1011.72,9.05,,,13.83,61.6804,7.82,0.305,224.53,0.9528,-23.48,-9.01,3.9073,5.31,-4.12,1.2,3,48
2013-10-30,20609.3535,126.382,126.6351,1344.55,202.47,1007.37,9.94,,,13.72,60.5962,7.53,0.3127,222.117,0.9505,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-29,20614.1074,126.952,126.4931,1345.05,200.58,1006.12,10.14,,,13.25,58.8118,7.62,0.3127,218.673,0.9488,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-28,20634.6816,127.274,126.9081,1352.63,198.58,1002.27,9.82,,,13.62,58.5357,7.43,0.3031,221.615,0.9496,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-25,20644.4297,126.812,127.5148,1350.62,183.34,1000.67,12.78,,,13.16,61.14,7.61,0.2989,220.583,0.9546,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-24,20650.873,126.347,127.192,1346.75,186.51,1000.57,10.04,,,13.5,63.1394,7.32,0.3028,221.284,0.9535,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-23,20642.8105,126.288,127.1134,1333.47,191.77,1001.0,16.6,,,13.71,62.0475,7.42,0.3068,219.078,0.948,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-22,20601.6426,126.579,128.114,1340.11,194.04,999.46,18.17,,,12.99,63.0545,7.39,0.2905,221.791,0.9544,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-21,20577.2598,125.23,128.1176,1316.02,191.58,1004.55,17.15,,,13.34,71.4668,7.51,0.3106,228.668,0.96,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-20,20589.0664,,,,,,,,,,,,,,,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-18,20582.252,125.085,128.6925,1316.25,160.07,1002.72,26.08,,,12.86,72.4643,7.53,0.3106,226.308,0.9553,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-17,20428.6211,124.418,128.1914,1320.32,143.77,1002.65,22.48,,,14.52,70.0888,7.57,0.3103,227.512,0.9464,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-16,20376.7832,123.118,128.255,1282.51,140.68,1011.89,23.46,,,17.14,73.1707,7.85,0.3303,232.901,0.9504,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-15,20332.834,119.546,127.7575,1282.35,147.15,1012.59,22.23,,,16.41,75.8137,8.01,0.3543,236.93,0.9542,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-14,20332.5176,121.15,128.3229,1272.48,135.89,1011.21,,,,17.08,77.1074,7.95,,,0.9529,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-11,20328.3223,121.223,127.7841,1272.2,126.85,1012.38,24.54,,,16.31,77.1074,8.16,0.3501,233.295,0.9524,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-10,20301.4219,119.559,128.1717,1287.6,126.28,1013.6,24.17,,,17.66,80.0847,8.18,0.3416,233.583,0.9489,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-09,20283.1582,116.591,127.4037,1305.59,126.0,1013.22,27.99,,,20.19,80.7998,8.47,0.3574,230.169,0.9478,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-08,20293.5547,116.408,128.5172,1319.29,124.99,1009.76,26.42,,,19.01,81.1225,8.48,0.3811,224.69,0.9482,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-07,20299.2129,117.054,128.1058,1323.1,123.71,1008.13,25.64,,,18.76,80.2882,8.47,0.3412,228.132,0.9558,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-04,20276.8027,118.765,127.2601,1311.09,122.06,1009.98,26.77,,,17.72,82.4795,8.43,0.3292,231.154,0.9565,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-03,20246.2363,118.007,126.9106,1316.86,119.12,1007.86,28.4,,,16.63,80.3343,8.36,0.3091,229.15,0.9554,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-02,20234.9063,118.471,127.225,1316.03,112.75,1008.5,29.88,,,16.4,82.1508,8.46,0.3169,229.639,0.9563,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-10-01,20195.1797,118.747,126.2813,1287.54,127.42,1011.1,29.24,,,16.31,87.3693,8.57,0.3287,231.742,0.9548,-19.13,-12.42,4.01,5.31,-4.12,1.2,3,48
2013-09-30,20189.5781,118.806,127.1103,1329.03,127.09,1011.85,23.54,,,17.49,80.1572,8.38,0.3168,228.927,0.9557,-19.13,-12.42,4.01,5.31,-4.12,1.2,2,46
2013-03-28,19287.3555,119.826,137.4762,1596.96,86.18,1020.11,18.3,,,12.91,57.3202,8.86,0.2422,160.26,0.9262,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-27,19272.0762,118.856,139.331,1605.27,88.92,1022.14,14.27,,,13.72,58.4143,9.11,0.2422,159.931,0.9317,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-26,19298.4844,119.362,138.5049,1600.05,78.5,1019.28,11.92,,,12.95,56.0624,9.09,0.2459,165.936,0.9342,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-25,19301.3926,118.425,137.7931,1605.3,73.6,1019.59,9.11,,,12.85,57.6686,9.15,0.2419,167.385,0.9373,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-22,19331.9414,121.094,138.0096,1608.55,69.87,1016.56,11.21,,,13.34,61.8894,9.45,0.25,167.096,0.9388,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-21,19307.6914,120.551,138.0041,1614.84,70.85,1020.95,11.31,,,13.07,58.9583,9.15,0.246,166.122,0.939,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-20,19296.5449,120.018,138.1382,1606.92,64.49,1021.95,16.98,,,13.18,58.0251,9.09,0.246,170.809,0.9435,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-19,19263.6484,117.988,137.3775,1612.87,59.14,1022.63,14.95,,,13.03,59.6,9.41,0.2379,165.981,0.9459,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-18,19282.5898,120.113,137.5206,1605.49,51.6,1021.03,5.58,,,13.47,55.9,9.14,0.242,170.866,0.9536,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-15,19312.8184,122.59,138.3651,1592.1,46.95,1016.74,5.36,,,11.52,55.8,8.61,0.25,173.544,0.9545,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-14,19305.2891,122.237,138.2338,1590.19,47.17,1020.42,8.28,,,11.7,56.0,8.77,0.262,176.362,0.9543,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-13,19293.1992,121.257,137.2916,1587.7,46.92,1023.78,8.3,,,12.18,54.6,8.92,0.258,175.889,0.9496,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-12,19256.9688,120.801,137.7645,1592.8,44.29,1021.02,6.51,,,11.79,53.7,8.95,0.254,175.766,0.9493,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-11,19256.5781,121.587,137.4127,1581.6,48.4,1022.48,-1.24,,,12.31,55.1,8.99,0.254,179.964,0.952,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
2013-03-10,19250.6777,,,,,,,,,,,,,,,-16.31,-16.84,4.2034,5.6,-6.76,1.7,3,51
